Date,Adj Return Delta 1,CDS Premium,CDS Spread,CDS Premium Change Delta 1,Riskfree,Riskfree_change,Levered_FCF_1_year,Perpetuity_Growth,PER,PBR
2015-02-03,0.0034042510377260814,0.0036825000000000004,0.00048699999999999975,-2.039999999999999,0.0002,-0.010412422270531107,400.96071875,0.02,37.27844271875,10.97725071875
2015-02-04,0.00865872867358739,0.003572,0.00048799999999999956,-1.105000000000004,0.0001,0.0010461346283081065,400.96071875,0.02,37.27844271875,10.97725071875
2015-02-05,0.0068629797757823515,0.0037085,0.00048700000000000045,1.365000000000002,0.0002,-0.0037712175430792915,400.96071875,0.02,37.27844271875,10.97725071875
2015-02-06,-0.04087886847472652,0.0037094999999999997,0.00048700000000000045,0.00999999999999801,0.0002,-0.008220090547347573,400.96071875,0.02,37.27844271875,10.97725071875
2015-02-09,-0.00498503308058506,0.0036270000000000004,0.00038599999999999995,-0.8249999999999957,0.0001,-0.0004233700317260288,400.96071875,0.02,37.27844271875,10.97725071875
2015-02-10,0.00329152814505548,0.0038845,0.00048700000000000045,2.5749999999999957,0.0001,-0.004881682197967145,400.96071875,0.02,37.27844271875,10.97725071875
2015-02-11,-0.0048212376930001225,0.003915,0.00048800000000000026,0.3049999999999997,0.0001,0.00021274332598065918,400.96071875,0.02,37.27844271875,10.97725071875
2015-02-12,0.01188206386989127,0.0038810000000000003,0.00048800000000000026,-0.3399999999999963,0.0002,-0.0006383658052724418,400.96071875,0.02,37.27844271875,10.97725071875
2015-02-13,-0.008302734992655915,0.0038854999999999996,0.00048699999999999975,0.0449999999999946,0.0001,-0.006191970247921107,400.96071875,0.02,37.27844271875,10.97725071875
2015-02-17,-0.001554625945370829,0.0038009999999999997,0.00048800000000000026,-0.8449999999999989,0.0002,-0.012500162764231494,400.96071875,0.02,37.27844271875,10.97725071875
2015-02-18,0.00759513760629494,0.0037835,0.00028500000000000015,-0.17499999999999716,0.0002,0.004975672785615992,400.96071875,0.02,37.27844271875,10.97725071875
2015-02-19,-0.023276992250666453,0.003783,0.0004899999999999999,-0.005000000000002558,0.0002,-0.0034587150778808834,400.96071875,0.02,37.27844271875,10.97725071875
2015-02-20,0.01048161493938363,0.0037840000000000005,0.00048800000000000026,0.010000000000005116,0.0002,-0.0019507971939323708,400.96071875,0.02,37.27844271875,10.97725071875
2015-02-23,0.00934064842561337,0.0037844999999999997,0.00048700000000000045,0.0049999999999954525,0.0002,0.009071336503588646,400.96071875,0.02,37.27844271875,10.97725071875
2015-02-24,-0.01850587480186839,0.0037844999999999997,0.00048700000000000045,0.0,0.0002,0.005574628501789247,400.96071875,0.02,37.27844271875,10.97725071875
2015-02-25,0.0022074489924225967,0.0037835,0.00048700000000000045,-0.00999999999999801,0.0002,0.004905629972263749,400.96071875,0.02,37.27844271875,10.97725071875
2015-02-26,-0.017690319215880473,0.0038634999999999997,0.00048699999999999975,0.7999999999999972,0.0003,-0.00042562247929181995,400.96071875,0.02,37.27844271875,10.97725071875
2015-02-27,0.01706017251840055,0.0038854999999999996,0.0003350000000000001,0.21999999999999886,0.0002,0.0014888868006219444,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-02,-0.0016824908770779784,0.0039405,0.00048700000000000045,0.5500000000000043,0.0002,-0.008323599438104685,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-03,-0.0022650212223151466,0.0039215000000000005,0.00048699999999999975,-0.18999999999999773,0.0002,-0.004510801333436334,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-04,-0.010871000903889544,0.0038840000000000003,0.00041199999999999977,-0.375,0.0001,0.0012908779761581736,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-05,-0.0022949459324588042,0.0039854999999999995,0.00048699999999999975,1.0149999999999935,0.0002,0.0008596604870704045,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-06,-0.03562989761278853,0.004161,0.00048799999999999956,1.7550000000000026,0.0001,-0.014497711461906091,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-09,-0.0007754281907399549,0.004490999999999999,0.0004919999999999995,3.299999999999997,0.0002,0.005650960484437602,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-10,-0.0028861366394635096,0.004288,0.00048800000000000026,-2.029999999999994,0.0002,0.007341859798048241,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-11,-0.0031729086624275324,0.0042840000000000005,0.00048800000000000026,-0.03999999999999915,0.0003,0.0032219982765738057,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-12,0.02341992963709695,0.004343,0.00048799999999999956,0.5899999999999963,0.0003,-0.00021447721261844024,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-13,0.0020677359292812737,0.0042829999999999995,0.00048800000000000026,-0.6000000000000014,0.0003,0.0,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-16,0.016655782782958296,0.004285,0.00048800000000000026,0.020000000000003126,0.0005,0.0010719263541131036,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-17,-0.005037192349479542,0.0042865,0.00048699999999999975,0.015000000000000568,0.0005,0.005555569844601964,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-18,0.028441933607469067,0.0043185,0.00048699999999999975,0.3200000000000003,0.0003,0.010176047107700748,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-19,0.003128390025635478,0.004282500000000001,0.0004890000000000001,-0.35999999999999943,0.0003,-0.0012663572819396904,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-20,0.026911930686152066,0.0043925,0.00048699999999999975,1.0999999999999943,0.0001,0.004214969359312132,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-23,0.0010130452950229876,0.0043885,0.00048699999999999975,-0.03999999999999915,0.0003,0.09884088627280904,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-24,-0.003600423184994309,0.004386,0.00048799999999999956,-0.02499999999999858,0.0002,0.007402520279222471,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-25,-0.013709546007760467,0.004388,0.00048800000000000026,0.020000000000003126,0.0004,-0.004358956963446381,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-26,-0.007755827687979195,0.004386,0.00048799999999999956,-0.020000000000003126,0.0003,-0.012999609559633998,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-27,0.008322158798823547,0.0043915,0.00048700000000000045,0.054999999999999716,0.0004,0.012239586722365347,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-30,0.013854096270373633,0.0041445,0.00048700000000000045,-2.469999999999999,0.0004,-0.005718658360196155,400.96071875,0.02,37.27844271875,10.97725071875
2015-03-31,-0.006775323388403652,0.0041225,0.00048699999999999975,-0.21999999999999886,0.0003,0.0024821015129793717,400.96071875,0.02,37.27844271875,10.97725071875
2015-04-01,0.011940283544618544,0.0040895,0.00048699999999999975,-0.3299999999999983,0.0003,0.011753689814094519,400.96071875,0.02,37.27844271875,10.97725071875
2015-04-02,0.0068958579891702865,0.0040905,0.00048700000000000045,0.00999999999999801,0.0002,-0.007567194641430214,400.96071875,0.02,37.27844271875,10.97725071875
2015-04-06,0.007197196961788258,0.0039255,0.00048699999999999975,-1.6499999999999986,0.0003,-0.004949562741166816,400.96071875,0.02,37.27844271875,10.97725071875
2015-04-07,-0.012578823400915559,0.0037884999999999998,0.00048699999999999975,-1.3700000000000045,0.0002,0.005329285548083833,400.96071875,0.02,37.27844271875,10.97725071875
2015-04-08,-0.004194340033381436,0.0038854999999999996,0.00048699999999999975,0.9699999999999989,0.0003,0.0018964542000976972,400.96071875,0.02,37.27844271875,10.97725071875
2015-04-09,-0.022172663575193128,0.003804,0.0004899999999999999,-0.8149999999999977,0.0003,-0.010283846107002366,400.96071875,0.02,37.27844271875,10.97725071875
2015-04-10,-0.009677724194772377,0.0036829999999999996,0.00048800000000000026,-1.2100000000000009,0.0002,0.0015302221807675365,400.96071875,0.02,37.27844271875,10.97725071875
2015-04-13,-0.004926502654021936,0.0038385,0.00048699999999999975,1.5549999999999997,0.0003,-0.00019114976642355396,400.96071875,0.02,37.27844271875,10.97725071875
2015-04-14,0.005710633313548599,0.0038875,0.00048700000000000045,0.490000000000002,0.0002,0.005528562361144567,400.96071875,0.02,37.27844271875,10.97725071875
2015-04-15,-0.007235269200954972,0.003857,0.00048599999999999994,-0.3049999999999997,0.0002,-0.0017124920938962312,400.96071875,0.02,37.27844271875,10.97725071875
2015-04-16,0.0003153990629946717,0.0038865,0.00048699999999999975,0.2950000000000017,0.0002,0.00019042178482756622,400.96071875,0.02,37.27844271875,10.97725071875
2015-04-17,-0.009726225243412294,0.0039515,0.00048700000000000045,0.6499999999999986,0.0001,0.008154022612820002,400.96071875,0.02,37.27844271875,10.97725071875
2015-04-20,0.0018043886787449802,0.0039005000000000003,0.00048699999999999975,-0.509999999999998,0.0003,-0.010250659233340625,400.96071875,0.02,37.27844271875,10.97725071875
2015-04-21,0.001219033176265489,0.003987,0.00048800000000000026,0.8649999999999949,0.0003,-0.0024835240580536777,400.96071875,0.02,37.27844271875,10.97725071875
2015-04-22,0.0014817953156225376,0.0040905,0.00048700000000000045,1.0350000000000037,0.0003,-0.011736546456927975,400.96071875,0.02,37.27844271875,10.97725071875
2015-04-23,-0.00026456516742884095,0.004000500000000001,0.00048699999999999975,-0.8999999999999986,0.0003,0.0034775923764431595,400.96071875,0.02,37.27844271875,10.97725071875
2015-04-24,-0.0018531453684614955,0.0039875,0.00048700000000000045,-0.13000000000000256,0.0003,0.0032733253449691085,415.953375,0.02,42.84885295081967,11.981011655737705
2015-04-27,0.0061808610180177324,0.0040855,0.00048699999999999975,0.9799999999999969,0.0002,0.001728608900617689,415.953375,0.02,42.84885295081967,11.981011655737705
2015-04-28,-0.00862113484527164,0.0040865,0.00048699999999999975,0.010000000000005116,0.0002,-0.008479526622029963,415.953375,0.02,42.84885295081967,11.981011655737705
2015-04-29,-0.027738501805590492,0.0040869999999999995,0.00048800000000000026,0.0049999999999954525,0.0001,-0.009919365588451306,415.953375,0.02,42.84885295081967,11.981011655737705
2015-04-30,-0.008832103308848059,0.0041735,0.00048700000000000045,0.865000000000002,0.0001,-0.0017607360510894046,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-01,0.014658692697692044,0.0041245,0.00048699999999999975,-0.490000000000002,0.0001,-0.012412729562833685,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-04,-0.0043534853628940514,0.0040885,0.00048699999999999975,-0.35999999999999943,0.0002,-0.005367272600557184,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-05,-0.015996386219135805,0.004396,0.00048799999999999956,3.075000000000003,0.0001,-0.00459495364453446,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-06,0.0063521739880097496,0.0042865,0.00048699999999999975,-1.0949999999999989,0.0002,-0.011276800934593764,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-07,0.00844375565161992,0.004337,0.00048800000000000026,0.5049999999999955,0.0001,0.01067589956448444,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-08,0.024273256139155985,0.004287,0.00048800000000000026,-0.5,0.0001,0.0016016019439611497,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-11,-0.018719314196755595,0.0043155,0.00048700000000000045,0.2850000000000037,0.0002,-0.019594607325512423,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-12,0.001410812353747034,0.004454,0.00048799999999999956,1.384999999999998,0.0003,0.002648468493208989,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-13,-0.008730012242420425,0.0045485,0.00048700000000000045,0.9450000000000003,0.0002,-0.006736781628361528,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-14,0.018684440500933132,0.00447,0.00048800000000000026,-0.7849999999999966,0.0001,0.0028635732392566964,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-15,0.004589773247532404,0.0044905,0.00048700000000000045,0.2049999999999983,0.0002,0.016810522450020765,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-18,-0.00448200749278394,0.0043885,0.00048699999999999975,-1.0200000000000031,0.0002,-0.013751480602938149,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-19,-0.004067012813449717,0.0043875,0.00048700000000000045,-0.00999999999999801,0.0002,-0.0030590418470826217,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-20,-0.002393706303835823,0.004422,0.00048799999999999956,0.34499999999999886,0.0002,-0.0018399269220071826,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-21,-0.0002723270673115257,0.004588,0.00048800000000000026,1.6600000000000037,0.0002,0.010989121575595165,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-22,0.0004358881999217174,0.0043885,0.00048699999999999975,-1.9950000000000045,0.0002,-0.004055977979771768,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-26,-0.0084227355392271,0.004385,0.00048800000000000026,-0.03499999999999659,0.0002,0.0157261305475922,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-27,0.01125051132048315,0.004587,0.00048800000000000026,2.019999999999996,0.0001,0.002198022665340083,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-28,-0.0017392409713727814,0.004385,0.00048800000000000026,-2.019999999999996,0.0001,-0.0013981825907054774,415.953375,0.02,42.84885295081967,11.981011655737705
2015-05-29,-0.013252629156208768,0.004674,0.00048800000000000026,2.8900000000000006,0.0001,0.005382251605579887,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-01,0.010910110574784972,0.004536999999999999,0.00048800000000000026,-1.3700000000000045,0.0002,-0.01421587660465099,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-02,-0.006784124767920183,0.004692,0.00048800000000000026,1.5500000000000043,0.0001,-0.010745161670699301,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-03,-0.017836021458454403,0.004548,0.00048800000000000026,-1.4400000000000048,0.0002,-0.013544225107757261,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-04,0.0005588793422619713,0.0045885,0.00048699999999999975,0.40500000000000114,0.0002,0.010890891578446063,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-05,-0.013609151937050878,0.004589,0.00048799999999999956,0.005000000000002558,0.0003,-0.010890891578446162,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-08,-0.005678357410958983,0.0047195,0.00047900000000000064,1.3049999999999997,0.0002,0.0020639842208514275,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-09,-0.005882633925886659,0.0048195,0.0004890000000000001,1.0,0.0002,-0.005997329525906648,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-10,0.010087470688085094,0.0049655,0.0005350000000000001,1.4600000000000009,0.0002,-0.00791341072532536,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-11,0.005090689567899418,0.0050375,0.000589,0.7199999999999989,0.0001,0.015970473214242466,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-12,-0.0021466435385502714,0.0050869999999999995,0.00048800000000000026,0.49499999999999744,0.0002,0.0008227067514635477,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-15,-0.006067387411945311,0.0053219999999999995,0.00048799999999999956,2.3500000000000014,0.0002,0.0008220304614148797,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-16,0.008270158337597262,0.0051855,0.0004890000000000001,-1.365000000000002,0.0001,0.00532678989519908,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-17,0.012947724712315752,0.005282,0.0005519999999999996,0.9650000000000034,0.0001,-0.0024549930497115464,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-18,0.01283679927557761,0.0051884999999999995,0.0004890000000000001,-0.9350000000000023,0.0001,-0.00864025124222796,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-19,-0.0133384941504398,0.005176,0.0005200000000000003,-0.125,0.0001,0.015377032870589512,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-22,-0.01657272445810473,0.005229999999999999,0.0005440000000000004,0.5399999999999991,0.0001,-0.02555259569814477,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-23,-0.007334196931822807,0.005241,0.0005880000000000003,0.10999999999999943,0.0001,-0.00607140983631405,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-24,-0.007676140805062547,0.005121,0.0005019999999999996,-1.1999999999999957,0.0001,0.006905960270730524,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-25,-0.00889527209043142,0.005393,0.0005760000000000006,2.719999999999999,0.0001,-0.0018787188492199378,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-26,0.008952688748893992,0.0053785,0.0007509999999999998,-0.14500000000000313,0.0001,-0.013462550822860382,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-29,-0.016874465044166953,0.005678,0.0005120000000000004,2.9950000000000045,0.0002,0.02240696822808358,415.953375,0.02,42.84885295081967,11.981011655737705
2015-06-30,0.0117436183087232,0.005665,0.0006060000000000002,-0.13000000000000256,0.0001,-0.00041425021304897274,415.953375,0.02,42.84885295081967,11.981011655737705
2015-07-01,0.01000649029811044,0.0053995,0.0005070000000000001,-2.655000000000001,0.0001,-0.013347434859632478,415.953375,0.02,42.84885295081967,11.981011655737705
2015-07-02,-0.00022873121859771776,0.0054025,0.0004950000000000003,0.030000000000001137,0.0001,0.002306806097915092,415.953375,0.02,42.84885295081967,11.981011655737705
2015-07-06,0.006048110781526906,0.00549,0.00048800000000000026,0.875,0.0002,0.019087716444692593,415.953375,0.02,42.84885295081967,11.981011655737705
2015-07-07,0.016587593810225346,0.005502,0.0007259999999999998,0.12000000000000455,0.0002,0.009408946483510577,415.953375,0.02,42.84885295081967,11.981011655737705
2015-07-08,-0.0021286948782476157,0.0053645,0.0007369999999999997,-1.375,0.0002,0.004063394457256417,415.953375,0.02,42.84885295081967,11.981011655737705
2015-07-09,-0.0012345886156545378,0.005425500000000001,0.0006149999999999999,0.6099999999999994,0.0003,-0.016559716039018332,415.953375,0.02,42.84885295081967,11.981011655737705
2015-07-10,0.004034305185822437,0.005288,0.00048800000000000026,-1.375,0.0001,-0.016628942729109482,415.953375,0.02,42.84885295081967,11.981011655737705
2015-07-13,0.0026246281252602045,0.0051895000000000005,0.0004890000000000001,-0.9849999999999994,0.0002,0.00041911148978950654,415.953375,0.02,42.84885295081967,11.981011655737705
2015-07-14,0.0037852169237403794,0.0050885,0.0004890000000000001,-1.0100000000000051,0.0001,0.0025109868811580885,415.953375,0.02,42.84885295081967,11.981011655737705
2015-07-15,0.007858325545425978,0.005092,0.0004939999999999998,0.035000000000003695,0.0002,0.00873913177343822,415.953375,0.02,42.84885295081967,11.981011655737705
2015-07-16,0.011073242455832499,0.004975,0.0005379999999999995,-1.1700000000000017,0.0002,0.0033092067427361706,415.953375,0.02,42.84885295081967,11.981011655737705
2015-07-17,-0.002018839917085786,0.0050355,0.00038699999999999976,0.6049999999999969,0.0003,0.004943367430225269,415.953375,0.02,42.84885295081967,11.981011655737705
2015-07-20,-0.000710525803963504,0.004853499999999999,0.0005889999999999994,-1.8200000000000003,0.0004,-0.002262677094120105,415.953375,0.02,42.84885295081967,11.981011655737705
2015-07-21,-0.006416575046415212,0.004882,0.0006519999999999996,0.2850000000000037,0.0003,0.0036999014458174466,415.953375,0.02,42.84885295081967,11.981011655737705
2015-07-22,0.003405680615639959,0.0048715,0.000525,-0.10499999999999687,0.0004,0.005728329902906422,415.953375,0.02,42.84885295081967,11.981011655737705
2015-07-23,-0.005498336699285357,0.004883,0.00048800000000000026,0.11499999999999488,0.0003,0.008329149218901344,415.953375,0.02,42.84885295081967,11.981011655737705
2015-07-24,0.017867574935744167,0.0048775,0.00046499999999999986,-0.054999999999999716,0.0004,0.0008088979207493458,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-07-27,0.006047347009529895,0.004831,0.0006039999999999999,-0.4649999999999963,0.0005,0.003833354840403311,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-07-28,0.003170972436222039,0.004789,0.00048799999999999956,-0.4200000000000017,0.0005,-0.002015723319078867,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-07-29,0.0005901608384634294,0.0048445,0.0005969999999999999,0.5549999999999997,0.0006,-0.0032336325670649104,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-07-30,-0.0017713340256000458,0.0047634999999999995,0.0004890000000000001,-0.8100000000000023,0.0007000000000000001,0.005047966297304853,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-07-31,0.00578536155790146,0.0047235,0.0004890000000000001,-0.3999999999999986,0.0008,0.005022612266291304,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-03,0.006229841871238239,0.0046505,0.0004890000000000001,-0.7299999999999969,0.0008,0.010565233331160884,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-04,0.0008490324176664385,0.0044895000000000004,0.0004890000000000001,-1.6099999999999994,0.0008,-0.004571209390950387,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-05,0.0007954570321514872,0.004589,0.00048799999999999956,0.9949999999999974,0.0008,-0.007799259612491509,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-06,0.006338585186196535,0.004656,0.00048800000000000026,0.6700000000000017,0.0004,0.00680274732275262,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-07,0.009382010511425632,0.004782,0.0005239999999999995,1.259999999999998,0.0006,0.011498937170654111,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-10,-0.013286041539384048,0.0047055,0.0005829999999999999,-0.7650000000000006,0.0012,-0.011100213082437008,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-11,0.012555511646315793,0.0046890000000000005,0.00048799999999999956,-0.16499999999999915,0.001,0.012872739395856475,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-12,0.002450999643405814,0.00469,0.00048800000000000026,0.00999999999999801,0.001,-0.0011813350458310943,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-13,0.0014688241831009375,0.0045899999999999995,0.00048800000000000026,-1.0,0.001,-0.004541423542369734,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-14,0.004863303683003724,0.0047090000000000005,0.0005220000000000005,1.1900000000000048,0.0009,0.0013843569896026117,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-17,0.00965727843936173,0.0046914999999999995,0.00048700000000000045,-0.17500000000000426,0.001,0.006107791620824854,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-18,0.006386160752579635,0.004651,0.00048800000000000026,-0.40500000000000114,0.0007000000000000001,-0.00868026756207368,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-19,-0.008196708386771447,0.0044065,0.0006490000000000002,-2.4450000000000003,0.0005,0.00691087753984701,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-20,-0.0050850128785973996,0.004856,0.000654,4.4950000000000045,0.0002,0.008035320059092998,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-21,-0.011722696327795623,0.004429,0.0006200000000000003,-4.270000000000003,0.0003,0.0005854229848141375,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-24,-0.04247489239807414,0.0049415,0.0005489999999999995,5.125,0.0006,0.004476893122124941,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-25,-0.02773286995294778,0.004693500000000001,0.000689,-2.479999999999997,0.0007000000000000001,-0.020008513705878937,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-26,0.02718337982580714,0.0046945,0.000689,0.00999999999999801,0.0006,-0.010757075839653124,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-27,0.020452394877899977,0.00443,0.0005240000000000002,-2.645000000000003,0.0006,0.0053930021851655635,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-28,-0.007620660877274156,0.004635,0.0007899999999999999,2.0500000000000043,0.0006,-0.0009965122897389732,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-08-31,-0.027501113422900184,0.0043985,0.0005409999999999997,-2.365000000000002,0.0008,-0.0037958291505676427,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-01,-0.024329398500427674,0.0044835000000000005,0.0004890000000000001,0.8500000000000014,0.0003,0.0,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-02,0.012040859284549128,0.004658,0.0006560000000000002,1.7449999999999974,0.0003,-0.004011236826452951,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-03,0.0044501419633311765,0.0044965000000000005,0.0005389999999999993,-1.6149999999999949,0.0002,0.0030099350505939093,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-04,-0.017005353249471417,0.004519,0.000668,0.22499999999999432,0.0002,0.008578606225651885,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-08,0.014867189089383798,0.004418,0.0005239999999999995,-1.009999999999998,0.0006,-0.011990551331911193,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-09,-0.016698062338763673,0.004307,0.0005280000000000001,-1.1099999999999994,0.0003,0.004613386980854993,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-10,0.002630978962157311,0.0043725000000000005,0.000543,0.6550000000000011,0.0002,-0.005619119741884453,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-11,0.023039011207450492,0.004215,0.0004899999999999999,-1.5750000000000028,0.0004,0.00641927981658319,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-14,-0.001117019168567565,0.0044085,0.0005789999999999999,1.9350000000000023,0.0007000000000000001,0.0009993005728158337,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-15,0.011888485472475448,0.0043815,0.0006910000000000003,-0.2700000000000031,0.0007000000000000001,-0.026106916281666896,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-16,0.012839356646762659,0.004332,0.0005900000000000006,-0.49499999999999744,0.0006,-0.00390344614793475,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-17,0.007928662977438094,0.004278499999999999,0.0006910000000000003,-0.5350000000000037,0.0001,0.008608374536600101,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-18,-0.004771218650960078,0.0043295,0.0005909999999999996,0.5100000000000051,0.0001,0.016997576368571073,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-21,0.009681092561195542,0.0045005,0.0006050000000000004,1.7100000000000009,0.0001,-0.014551590640310684,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-22,-0.013820115669651524,0.004634,0.0005899999999999998,1.3350000000000009,0.0001,0.014551590640310686,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-23,0.0014176762320603706,0.004485,0.0004899999999999999,-1.490000000000002,0.0001,-0.0008028904485905129,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-24,-0.012447834627825264,0.0045320000000000004,0.000564,0.46999999999999886,0.0001,0.0068041086995400445,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-25,0.00857103169622149,0.0041395,0.000529,-3.924999999999997,0.0001,-0.008009654354888682,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-28,-0.014492326268368038,0.0044995,0.0005210000000000001,3.5999999999999943,0.0001,0.013380129719280869,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-29,0.012520966068724399,0.0044835000000000005,0.0004890000000000001,-0.1599999999999966,0.0001,0.002377651209277731,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-09-30,0.007046311275146984,0.0043835,0.0004890000000000001,-1.0,0.0001,-0.003568600139245912,389.63218750000004,0.02,40.221417492063495,11.590962698412698
2015-10-01,0.01179590886157949,0.004427,0.0005720000000000006,0.4350000000000023,0.0001,0.002974717116742875,389.63218750000004,0.02,40.221417492063495,11.590962698412698
